name,pro,flag
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00019.jpg, -5.961498737335205, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00130.jpg, -3.534823179244995, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00161.jpg, -9.019265174865723, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00348.jpg, -10.39120864868164, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00366.jpg, -6.782125473022461, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00411.jpg, -6.709421157836914, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00487.jpg, -5.014131546020508, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00510.jpg, -10.334601402282715, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00581.jpg, -4.977036476135254, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00732.jpg, -7.798103332519531, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/00771.jpg, -7.724699974060059, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/01009.jpg, -5.76777982711792, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/01027.jpg, -9.044014930725098, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/01109.jpg, -13.01383113861084, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02087.jpg, -6.264158725738525, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02135.jpg, -15.272525787353516, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02156.jpg, -6.32051944732666, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02308.jpg, -10.911161422729492, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02419.jpg, -8.736397743225098, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/seasons/spring_SP01/Real/FFHQ/02616.jpg, -10.026618957519531, 0.0
