name,pro,flag
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00019.png, -6.890852451324463, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00130.png, -6.406492710113525, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00161.png, -12.15222454071045, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00348.png, -10.34831714630127, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00366.png, -7.932839870452881, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00411.png, -10.254423141479492, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00487.png, -8.016648292541504, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00510.png, -12.769619941711426, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00581.png, -5.129112720489502, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00732.png, -11.37658977508545, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/00771.png, -11.265936851501465, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/01009.png, -5.0788068771362305, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/01027.png, -9.026813507080078, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/01109.png, -14.625239372253418, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02087.png, -6.064909934997559, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02135.png, -18.55905532836914, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02156.png, -8.921639442443848, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02308.png, -11.951529502868652, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02419.png, -10.736875534057617, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02616.png, -8.312085151672363, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02787.png, -16.717632293701172, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02876.png, -7.969061851501465, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/02998.png, -13.903441429138184, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03100.png, -8.984440803527832, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03308.png, -12.562043190002441, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03362.png, -17.746030807495117, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03377.png, -10.201791763305664, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03527.png, -8.029168128967285, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03532.png, -10.05562973022461, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03540.png, -11.680777549743652, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03621.png, -12.044184684753418, 0.0
/home/rz/TB_WP3/Image-Deepfake-Detectors-Public-Library/truefake_2k/dataset/Real/FFHQ/03682.png, -6.217922210693359, 0.0
