name,pro,flag
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00019.jpg, -3.8664896488189697, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00130.jpg, -2.8226444721221924, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00161.jpg, -4.566258430480957, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00348.jpg, -8.231603622436523, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00366.jpg, -5.72810697555542, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00411.jpg, -5.359043121337891, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00487.jpg, -4.150548934936523, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00510.jpg, -8.539443016052246, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00581.jpg, -2.321974992752075, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00732.jpg, -6.284575939178467, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/00771.jpg, -4.7832441329956055, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/01009.jpg, -1.6379756927490234, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/01027.jpg, -5.520625591278076, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/01109.jpg, -9.673566818237305, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02087.jpg, -4.903491973876953, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02135.jpg, -12.969037055969238, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02156.jpg, -4.8552961349487305, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02308.jpg, -9.274849891662598, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02419.jpg, -4.262414932250977, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02616.jpg, -6.539603233337402, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02787.jpg, -8.450661659240723, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02876.jpg, -6.0880632400512695, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/02998.jpg, -7.4719414710998535, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03100.jpg, -5.927170753479004, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03308.jpg, -5.870973110198975, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03362.jpg, -9.156498908996582, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03377.jpg, -3.285114288330078, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03527.jpg, -6.5395612716674805, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03532.jpg, -8.014519691467285, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03540.jpg, -7.253418922424316, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03621.jpg, -8.417325019836426, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03682.jpg, -5.769592761993408, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03738.jpg, -4.508312225341797, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03802.jpg, -5.2758331298828125, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03863.jpg, -6.266292572021484, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03918.jpg, -9.62989330291748, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/03930.jpg, -6.3930511474609375, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04020.jpg, -6.316071033477783, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04145.jpg, -3.409856081008911, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04263.jpg, -7.005265235900879, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04341.jpg, -4.699660778045654, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04384.jpg, -5.319413661956787, 0.0
/dataset-disk/tb_dataset/tf2k_lr/tf_dataset/style/bw_BW01/Real/FFHQ/04508.jpg, -5.024711608886719, 0.0
